16
16
2.7715811913114,5.656418679618982,1.629316051928693,8.115941555470679,5.184936238115463,2.7297450599134,6.275641621485203,3.5577198283900313,2.7903779530386497,5.233926635718303,4.987622606199983,4.441610554186477,2.317935734769038,4.481570105788063,7.1103245092821545,0.32906919011986613,
3.633857269613806,2.3175527743344624,2.7706826472957835,5.552506534514347,6.538318343584769,9.865142951538475,6.38504884824939,2.470192650701656,1.7315313462972926,8.429532435379844,7.3384628374337755,6.726089656601056,2.2850038977014844,3.8355803473717662,8.997893071909147,6.807710515194248,
9.642031208271135,2.3707121972266343,3.003344073165458,4.789840205663403,3.0296581370175146,2.11284184484849,5.401693119287778,2.0459701704963718,3.3898272634225703,0.493228692109412,5.884346256497739,2.9657981311401747,6.031820258262439,1.7919305045910483,5.095425524371513,6.568558757064126,
5.040893709286537,6.586305195410279,0.8671505960584214,6.866532918590636,2.7462060434447255,8.771963154663641,4.100225819544288,6.150560809527304,9.47888677903774,6.96545323288341,8.283137371615055,3.8247172604803783,6.874941403228312,3.5106935345688406,1.793979936233111,7.784347074466734,
3.1182492850497767,3.4076614311207933,3.381887246968512,3.0749540174084347,9.524745557435153,0.0258141380137189,2.227333920274056,4.288168452085957,6.704521133140996,2.4481976251572446,6.014741738688308,3.721075206208279,2.4279530895696233,0.4017151695578991,5.862216547075797,3.523814155166538,
1.3323008003609438,2.2854673186840713,9.894014444114909,1.3644745268828928,6.7074694700721205,4.759741415767111,6.157993457206694,1.7567518226726464,1.1279683406185148,3.057674027860371,7.014552612288421,0.1778001617957159,0.6001741738737176,3.2291100861152344,7.992245343828083,5.75429280173755,
8.53276510555763,4.385892879303158,3.491299295045447,1.6077680713535591,7.663127047543857,0.5109212278913633,7.077752961247617,9.77205234826011,0.9552232529608007,7.485305957612919,1.3108154186045007,9.559859502602622,2.0324382602929516,1.1262632792044136,1.8215167383275555,9.467993195030676,
8.36922435121375,2.340293622552431,4.514929471401416,5.02182005123076,5.549068707828458,2.1118561078315787,4.1617515148957205,2.9499485608670053,4.682415721229896,4.598611579620675,7.11280272078398,3.9728433373496674,6.483889175174463,6.928487691068254,4.220738680316529,7.530049656879063,
0.02655957090871408,1.596752882463175,8.349885999378149,2.081048733227652,6.909937048206563,0.8737819392748003,8.495087327403853,2.7794945453347086,4.024978504704418,6.437079022510374,5.961550668864193,1.4614228961873488,8.837352730552782,1.4321547674071655,7.913706842775813,2.8944657765971646,
1.4419942079533998,5.08269064246425,7.1303964483013935,9.663928076508475,8.680791918312968,7.613498385136448,2.0036240741446996,3.5911260114819674,3.431335065012812,5.131300369651594,1.8524176204004095,8.10934264798587,7.9431977147753585,6.510332383199499,6.639351111741195,5.525014322156006,
8.530647381502673,5.573891204390694,3.3486515840917974,3.6292287785735464,0.03206347112268526,8.856750920645638,9.88276294856793,2.975819499583734,8.275261289913862,4.604387083943607,5.9451845017928555,7.737311183930337,6.3315825908240875,1.0844685514600283,5.621458274982736,1.345394372157449,
7.609606407154688,8.488012402464086,6.112375400157287,7.006271736774386,7.762380650799181,4.618876967558138,0.6192501612476176,3.1251879717597375,8.603064034211636,1.7500437234544897,6.328788110383298,4.49633440342329,6.737813629446635,0.48860483020764733,7.186592171995915,8.10949819131197,
9.418619825855718,4.37779315361456,5.814498820817711,9.343164950343112,2.5657392262171443,4.260305400906721,1.2107872714045076,5.204270183360168,7.682175640026183,3.00571836033531,3.692798785847169,9.396186277897133,6.0782623141341166,2.5506813137126327,2.4258865798148954,3.2116462049039693,
0.12026699760333215,0.7218306944659725,1.342965693122229,6.60729906754158,0.774647172711963,1.7260147559000438,9.055785652395219,9.072773104692974,5.055425527723832,4.5646154894263,7.259844735820243,0.1972768486261356,2.8551125416151626,8.902113543274071,0.2836088748138066,5.5220070348432895,
2.445377733537101,8.647669856821235,7.264188291719424,0.8307006808087636,3.8274199982333057,8.077779405644169,4.17889315880315,2.7027247407931263,5.10115730173081,0.23756510078445703,7.1528613933654945,2.025694101189907,9.103173889689845,6.263730373640941,2.2258413912725294,0.9515784988062703,
6.4807018628941035,8.237451938268975,1.7988969760223217,6.156663962944617,8.626169388639228,6.186887190367455,1.069296733868803,6.014159672475502,8.650362327114905,8.535295045118097,8.904075668359678,5.258243167871313,8.296276407247884,2.105609844404679,2.5857656222823,0.4464855324706618,
